instances,instance_hardness
1234,0.1192687770705183
1235,0.154056860773905
1236,0.14044557715232853
1237,0.12391286489671283
1238,0.15888083260618202
1239,0.14736407975583354
1240,0.15792434323341187
1241,0.6157716824716174
1242,0.1465873066761747
1243,0.14618213046548512
1244,0.14700917553831416
1245,0.14230749599143688
1246,0.13101033508294901
1247,0.13761418196448583
1248,0.15665885329693163
1249,0.14262137756188797
1250,0.14282775596044517
1251,0.208305184199151
1252,0.17260803819495996
1253,0.15083804802909706
1254,0.1388901907237623
1255,0.12847779799727876
1256,0.13508486557581845
1257,0.12612458054888298
1258,0.13270142429472598
1259,0.17048964448366521
1260,0.19177622247008108
1261,0.147359035557041
1262,0.15637219833436844
1263,0.16620247235050822
1264,0.17550188462661231
1265,0.1577870590129531
1266,0.1414730928505339
1267,0.18800291646227218
1268,0.2025735462976268
1269,0.14778779367227646
1270,0.13915254404778332
1271,0.1497964539288934
1272,0.17483067620726944
1273,0.1348566281702186
1274,0.15620434300126806
1275,0.15399963535393701
1276,0.11785505624095582
1277,0.11124844551058022
1278,0.18140753417241717
1279,0.13204716551287576
1280,0.17620740219972564
1281,0.1618680076596133
1282,0.16728095103223484
1283,0.1703254215826958
1284,0.1364081386779995
1285,0.15626699219787477
1286,0.15909977865908898
1287,0.48569686194330464
1288,0.18896450074200732
1289,0.15448300562275719
1290,0.1151880791618839
1291,0.1275653593246121
1292,0.1283207086011734
1293,0.12832340240153106
1294,0.16353520667240284
1295,0.15004543707913187
1296,0.16135554034128696
1297,0.16531350884067497
1298,0.13854535864209994
1299,0.14102449998572986
1300,0.16012502090453018
1301,0.16712228734455847
1302,0.19297615790567202
1303,0.15569649309743616
1304,0.14247748755788814
1305,0.13013597270499844
1306,0.1634051558945795
1307,0.14955076634991205
1308,0.1305068038067967
1309,0.13791947366480561
1310,0.2511508788902863
1311,0.22256873805222765
1312,0.14995946332210153
1313,0.1507515295630082
1314,0.12482704811692469
1315,0.13560008464167805
1316,0.1551260782818098
1317,0.1659202794075857
1318,0.14522513386012148
1319,0.14078384176230352
1320,0.14603145892628877
1321,0.1448898352525494
1322,0.16557396767685295
1323,0.1865443304549379
1324,0.19387690918924338
1325,0.16134598833459624
1326,0.16403650760529798
1327,0.15704684083610643
1328,0.15437876469155198
1329,0.15517358406839132
1330,0.1515596584162774
1331,0.15967813172947576
1332,0.11731183854068183
1333,0.12175667034881632
1334,0.1518871298875939
1335,0.15615842214875542
1336,0.14921686359707598
1337,0.12937881060785772
1338,0.16711006190768352
1339,0.17954575132726924
1340,0.14101976403044625
1341,0.1545458161309763
1342,0.14846198437164237
1343,0.14979117400859998
1344,0.12039997807946146
1345,0.13637877055390268
1346,0.1941713840475907
1347,0.24902447900478353
1348,0.15271167519172457
1349,0.14004432215710472
1350,0.1559682708650827
1351,0.16652777784850914
1352,0.1663122904194143
1353,0.17254557137420679
1354,0.11446322226931771
1355,0.1251247177160475
1356,0.1685370921076078
1357,0.15200292445122232
1358,0.12790671730062175
1359,0.12481226622137043
1360,0.1452443770790478
1361,0.1345585885105176
1362,0.20050781563204167
1363,0.19909337166709884
1364,0.15264427251060975
1365,0.1442279072670084
1366,0.1752053333388326
1367,0.16846402815399286
1368,0.12048485507960183
1369,0.12295180619059065
1370,0.17525712385479442
1371,0.20290672004109456
1372,0.13900778735456298
1373,0.13409572147562598
1374,0.16758172172670616
1375,0.16603335283679943
1376,0.16633780912573737
1377,0.1613312186727779
1378,0.16165701401087418
1379,0.1550262224519804
1380,0.17400363192018842
1381,0.32030382888104336
1382,0.17053454097087006
1383,0.17267469480156317
1384,0.1489797681427627
1385,0.16467685679247024
1386,0.14192769053551424
1387,0.149090895044246
1388,0.1534825854910702
1389,0.14321938259500144
1390,0.18614166473617666
1391,0.18202762531205718
1392,0.19905973524444043
1393,0.1886646682046832
1394,0.13120590532429366
1395,0.12297735505193053
1396,0.16323326190220366
1397,0.1599807879828623
1398,0.16490497939658055
1399,0.1675478189125923
1400,0.14949910131389466
1401,0.1708755438195977
1402,0.16170437625726108
1403,0.16042962156291685
1404,0.13295178164113586
1405,0.1408195323760636
1406,0.1447674828968858
1407,0.14427203585370574
1408,0.167169587399022
1409,0.15788911939813255
1410,0.20152675289308486
1411,0.2518363131282295
1412,0.15563521966078964
1413,0.1597230284715898
1414,0.16592779479340258
1415,0.16532405918996962
1416,0.12269279423886648
1417,0.1310700512478653
1418,0.16352797809008668
1419,0.172177909027045
1420,0.15336792692376688
1421,0.14701669270059836
1422,0.12473604092681756
1423,0.11723090731397767
1424,0.18414284451000307
1425,0.1784026859556701
1426,0.14022850527131558
1427,0.13884519615878466
1428,0.11983419838786291
1429,0.13551052661423246
1430,0.15573451942194816
1431,0.1616115824663198
1432,0.1587816204915754
1433,0.14600610645653567
1434,0.1581431414452512
1435,0.154681787485481
1436,0.5427972513424026
1437,0.23809528397898272
1438,0.16140840005938673
1439,0.14652177681136924
1440,0.15019849047491696
1441,0.15028407463775117
1442,0.15091722526199713
1443,0.15644084188216922
1444,0.15295650218669954
1445,0.13833902581438007
1446,0.12970963310492
1447,0.12719301346841716
1448,0.1354539636882759
1449,0.13910871034023287
1450,0.1459858965448383
1451,0.14735406702342124
1452,0.1490181892680693
1453,0.1450928914100501
1454,0.14887520883423988
1455,0.1530128831347929
1456,0.19381244682721943
1457,0.20303717184752446
1458,0.20240511908594738
1459,0.17697417609567345
1460,0.14402751183671902
1461,0.13479564811736622
1462,0.1452786724834102
1463,0.14354784445791902
1464,0.14356486488572173
1465,0.14945042457688096
1466,0.14570354504383398
1467,0.15606566747714723
1468,0.12300142424252891
1469,0.12996700370570702
1470,0.12817925589925727
1471,0.12144376398780243
1472,0.21840295338902505
1473,0.17341604028643998
1474,0.16077656384628092
1475,0.16809672450855506
1476,0.14959351464206083
1477,0.15128420897134442
1478,0.14714206388987494
1479,0.14493470711397716
1480,0.15745421178678531
1481,0.14241113269021777
1482,0.16037235566639763
1483,0.15904775835134133
1484,0.16033312513026698
1485,0.17441595626643858
1486,0.12918951964209613
1487,0.1278550292434033
1488,0.1783960769800469
1489,0.16311112164755492
1490,0.1803052543915289
1491,0.21455168485899567
1492,0.11919528035510818
1493,0.1197025334066496
1494,0.12093031473865634
1495,0.12782396770258975
1496,0.1459358447331216
1497,0.1556699908068777
1498,0.20065905685947016
1499,0.16714299052309833
1500,0.12066206301482352
1501,0.12860503235184229
1502,0.1393392238840785
1503,0.1490000839735366
1504,0.18899203959433053
1505,0.15311733161952612
1506,0.1294535053989868
1507,0.12326018155799434
1508,0.12083751331735149
1509,0.11548296177854311
1510,0.14756305427006777
1511,0.17596909296033003
1512,0.13387672686340735
1513,0.1355493760464711
1514,0.11061095018719547
1515,0.11063756895779497
1516,0.10205563982271326
1517,0.10980579005058888
1518,0.12241518206678315
1519,0.12498454247261337
1520,0.13727752739908572
1521,0.15864614991984693
1522,0.13109051986726628
1523,0.1271744580157952
1524,0.15037524004556568
1525,0.1396979195760143
1526,0.15173124591041687
1527,0.11948975277077878
1528,0.12007875100933385
1529,0.11066602390172098
1530,0.12430034010585767
1531,0.13394945206251307
1532,0.1454559122346919
1533,0.12984078471991
1534,0.2680393836483296
1535,0.11714080026197882
1536,0.11904339044296774
1537,0.11777852479539619
1538,0.1053192996568253
1539,0.11457420788673589
1540,0.12437070547993878
1541,0.13421016801843544
1542,0.11408101627915723
1543,0.1448966659780112
1544,0.11429470789656271
1545,0.11422906881379147
1546,0.12549299842202044
1547,0.15259888982166747
1548,0.15070280571612182
1549,0.1563537394160307
1550,0.11571628702543657
1551,0.11313129797422916
1552,0.11323812803443445
1553,0.12372163152979321
1554,0.13507917700020422
1555,0.14012747190116603
1556,0.11479032958387214
1557,0.12524486649260957
1558,0.11698744834683594
1559,0.11337079666590544
1560,0.12144403099527001
1561,0.12095056169315543
1562,0.101648160133895
1563,0.10937758596761604
1564,0.11275361150660812
1565,0.11564092866562914
1566,0.12909509540108433
1567,0.12302816228495272
1568,0.12278257422959038
1569,0.10854966684448153
1570,0.13533655436265668
1571,0.1251309341315039
1572,0.11472915815613449
1573,0.14156281761502842
1574,0.12019781787762163
1575,0.11574404839475994
1576,0.11820671939554628
1577,0.1270339869578988
1578,0.13846991821625632
1579,0.13938075745929168
1580,0.1334144406208363
1581,0.10873532510570105
1582,0.1545043482601911
1583,0.11980359834016063
1584,0.143506417247807
1585,0.12137512741104528
1586,0.12145896721962246
1587,0.11861505581902942
1588,0.13388828818034604
1589,0.1263541276059661
1590,0.1135858467373313
1591,0.11622539433140078
1592,0.10213187916147559
1593,0.1121169213711064
1594,0.14205864679566838
1595,0.1709412456013708
1596,0.13158732218705715
1597,0.21889019956754208
1598,0.10711487555307597
1599,0.10962946504505722
1600,0.1061368918975093
1601,0.0998155317656384
1602,0.12464616438214327
1603,0.12006192624138023
1604,0.13378966219921584
1605,0.10984794305139578
1606,0.1276241583129475
1607,0.1291271393021639
1608,0.11770157307376172
1609,0.14428062538063968
1610,0.1273268489075946
1611,0.12312438972640649
1612,0.12377726508248788
1613,0.12762977492821515
1614,0.172094450351989
1615,0.16969186039077
1616,0.12151786867326997
1617,0.12877179496168345
1618,0.11621671481284279
1619,0.11033784435451688
1620,0.13344770142201368
1621,0.13240762576767684
1622,0.09814388885857439
1623,0.10925015611386646
1624,0.12639500290153005
1625,0.12640369697880216
1626,0.12029587498697358
1627,0.11410641741414229
1628,0.10541215468381682
1629,0.10857907838213832
1630,0.1096843456379043
1631,0.10526441190507785
1632,0.12292420690254413
1633,0.1256725434339232
1634,0.12252487476515284
1635,0.1278076883539856
1636,0.125026193960164
1637,0.1145657002040621
1638,0.11916136475973438
1639,0.1665959770925467
1640,0.11475386228108708
1641,0.1204213970266198
1642,0.1292978701540144
1643,0.12839341579054064
1644,0.14758515708755704
1645,0.13694768145640934
1646,0.1407462026345465
1647,0.11344751140593723
1648,0.13615643859521098
1649,0.15780984544504983
1650,0.12735268124118482
1651,0.12515459032443887
1652,0.12019017095703655
1653,0.11653131792768556
1654,0.11492260895917394
1655,0.10959348715104056
1656,0.11465025250588301
1657,0.11522366176744447
1658,0.11336965239899932
1659,0.12043719350469118
1660,0.13552922723614635
1661,0.14444465304486176
1662,0.13650291273995663
1663,0.1341649437010326
1664,0.09668237438032667
1665,0.10855380490897049
1666,0.11704761748293657
1667,0.1017070060200993
1668,0.12533550503160829
1669,0.12248240370618524
1670,0.11696629898215061
1671,0.11892759371278838
1672,0.10567801937084009
1673,0.11062053849365427
1674,0.11751900675371219
1675,0.11836456248030292
1676,0.11553024808552126
1677,0.1269316374299032
1678,0.12676949972346951
1679,0.13025543883374913
1680,0.11626978048972914
1681,0.1917099377577275
1682,0.12361240842748966
1683,0.1352714510531381
1684,0.11749092396589367
1685,0.11036976677911203
1686,0.11570241188701536
1687,0.1120242441841397
1688,0.1297229374325113
1689,0.12045578383785394
1690,0.14530213418877602
1691,0.1477972702460093
1692,0.1271210015555061
1693,0.12255211490623674
1694,0.1671190347863719
1695,0.16575506220608704
1696,0.11512762382430108
1697,0.11004880481340862
1698,0.11472860909017124
1699,0.11294944857596945
1700,0.10768913327480978
1701,0.1172604908371272
1702,0.11179210623602198
1703,0.11769460631574535
1704,0.13430732702146786
1705,0.1358685979931269
1706,0.13275088581038774
1707,0.1329643934182958
1708,0.10043658694442703
1709,0.09877069366088431
1710,0.10591531548494826
1711,0.10769601680305796
1712,0.1223383353878551
1713,0.11673111536320535
1714,0.11930450166723616
1715,0.11434102178295069
1716,0.12160095458459241
1717,0.12249133341256924
1718,0.1132268539275596
1719,0.11536738478738895
1720,0.11817384367250072
1721,0.11799242093831841
1722,0.1130791641743294
1723,0.11383933805277113
1724,0.11384640020526582
1725,0.11382676087840227
1726,0.11114832716724787
1727,0.11490586247482848
1728,0.12998133340950424
1729,0.11917307602626426
1730,0.12794444395448812
1731,0.12840194822810247
1732,0.1367588799483589
1733,0.133398400908315
1734,0.11700473909373665
1735,0.10991849475750581
1736,0.1270249532361204
1737,0.13247960572618123
1738,0.13809241062008448
1739,0.12325080280834211
1740,0.11461093542398826
1741,0.11525353146200368
1742,0.15042153963274763
1743,0.14035211127156733
1744,0.12305641875312423
1745,0.12360367756435497
1746,0.12257716572657018
1747,0.1221087079243357
1748,0.1258703683832899
1749,0.12398397726996357
1750,0.12729351287411939
1751,0.12385742193845217
1752,0.14102303621226298
1753,0.13485047431301944
1754,0.14963788196838956
1755,0.12707119273487955
1756,0.1269754163584227
1757,0.13366461253921347
1758,0.13356150202001105
1759,0.13170948936244775
1760,0.18184264646235582
1761,0.14858916924915755
1762,0.11630259112390373
1763,0.1299573814403452
1764,0.11535632707715915
1765,0.1235704681647739
1766,0.12171047684516234
1767,0.12779631773549338
1768,0.11681528660635587
1769,0.12322033926020581
1770,0.11994996726304841
1771,0.1199736113827029
1772,0.12391287950625984
1773,0.11532845034316697
1774,0.12293086367908335
1775,0.12512006087898253
1776,0.11316784569055016
1777,0.13183478118098102
1778,0.11409392402070273
1779,0.11964160411975622
1780,0.11549597364165332
1781,0.11505779398635319
1782,0.11951059691605115
1783,0.11416163493512566
1784,0.13603361466508157
1785,0.14019273228134976
1786,0.12295207548324871
1787,0.12272942003804288
1788,0.13495615783698311
1789,0.14135056171295968
1790,0.13004987850683758
1791,0.16252890788441154
1792,0.09614628285574356
1793,0.09761241011741884
1794,0.10697544525731628
1795,0.10917974164440614
1796,0.10424757193164313
1797,0.11006489890668791
1798,0.0992053977411298
1799,0.10996737419699532
1800,0.11792416208251488
1801,0.11326978366038687
1802,0.10107811387234011
1803,0.11209308318416178
1804,0.10197317079669976
1805,0.10583619027415692
1806,0.11176209723058239
1807,0.11399338340017506
1808,0.11761374532659374
1809,0.12605671693171416
1810,0.11220029482802296
1811,0.1119210461714184
1812,0.11660386133358469
1813,0.10808650512151874
1814,0.11955311573157346
1815,0.13685558961545907
1816,0.12248002064010122
1817,0.13832532052917057
1818,0.11874810923355195
1819,0.11751376192053775
1820,0.1408292368270202
1821,0.10931842121625546
1822,0.11279846566937546
1823,0.1229974528211859
1824,0.12093828695694919
1825,0.10850878018338983
1826,0.11628565145507452
1827,0.11626067984156796
1828,0.1158252616762484
1829,0.10407831363521436
1830,0.14146489758870684
1831,0.12433165608845642
1832,0.12426305815714178
1833,0.11957200197523221
1834,0.11882558378264985
1835,0.1025927690109324
1836,0.13208502100939445
1837,0.10555424520564727
1838,0.11560671599653749
1839,0.11979785497607609
1840,0.1103312792943546
1841,0.11255504477575184
1842,0.11418095813129658
1843,0.11271820078195671
1844,0.11225965095695034
1845,0.10467684493488238
1846,0.11992119523848221
1847,0.11726115606638532
1848,0.11895632737764328
1849,0.11308973396846134
1850,0.12018995346775085
1851,0.10463523621847814
1852,0.12222299563618311
1853,0.11875168024436089
1854,0.11001267834357031
1855,0.13575171064995473
1856,0.107538512071218
1857,0.10738127822889965
1858,0.09929408869730239
1859,0.10184635461872171
1860,0.10292459574021251
1861,0.13821002750551592
1862,0.12071656242628881
1863,0.10167510248312206
1864,0.12339252815025303
1865,0.10942238556371586
1866,0.10734661123273881
1867,0.12968998830029455
1868,0.10858200555985964
1869,0.12267263886538826
1870,0.11043619237626112
1871,0.11222490625793125
1872,0.12194889968840206
1873,0.12838723314866085
1874,0.11303471997091152
1875,0.10916098239676697
1876,0.09916602647234685
1877,0.10534023176580065
1878,0.12930564549296764
1879,0.13035516665513336
1880,0.12284491865192093
1881,0.11382428913650089
1882,0.10884641505790371
1883,0.10949429381525622
1884,0.12510478730303287
1885,0.11294719399218944
1886,0.12344732392190672
1887,0.10285757980904064
1888,0.11683906720335102
1889,0.13526363177733192
1890,0.11841396173525931
1891,0.10330557126776574
1892,0.11919069836203033
1893,0.12443973106379647
1894,0.11299157663897663
1895,0.12801773550151696
1896,0.11913079029731377
1897,0.12125551710338467
1898,0.12945156448435602
1899,0.12712115631820797
1900,0.11097879111303044
1901,0.10192495209930852
1902,0.13992258731853657
1903,0.14100066557204927
1904,0.10521014968798192
1905,0.1231192195479589
1906,0.1055566889384012
1907,0.12360558812960121
1908,0.12503170411190268
1909,0.11111985008446013
1910,0.11467244195809279
1911,0.12846606193774746
1912,0.12239366327488144
1913,0.11130426036372387
1914,0.10922046291413046
1915,0.12416577249743588
1916,0.11794653677030309
1917,0.10785467019651163
1918,0.12357523436798956
1919,0.10376406694684837
1920,0.10808841806630931
1921,0.10802590911250609
1922,0.10823947287540281
1923,0.12390429069758813
1924,0.11543704597572046
1925,0.11299970098043544
1926,0.13330563027173925
1927,0.12635694891923088
1928,0.12222110447573586
1929,0.10628394483075432
1930,0.1390778268352566
1931,0.11892711435026793
1932,0.1226086855224725
1933,0.12410874959762752
1934,0.10814356414453696
1935,0.12156873391833722
1936,0.1205646832302959
1937,0.1215786576740372
1938,0.1326552719365538
1939,0.12453942738128654
1940,0.11816493391221738
1941,0.10920739406453694
1942,0.11443798796258964
1943,0.10836782535327216
1944,0.12311134198739393
1945,0.12829024733028993
1946,0.11712721769624679
1947,0.11168532702359424
1948,0.12128155305034127
1949,0.10987725996691267
1950,0.11762425951984368
1951,0.12077048422785364
1952,0.1113932794385395
1953,0.10467018986002452
1954,0.11092474860542578
1955,0.11356654079625572
1956,0.10829289146226129
1957,0.10227425937432633
1958,0.11766704263038918
1959,0.10765891781968162
1960,0.11324054690803842
1961,0.11135685418827679
1962,0.11660269305432625
1963,0.11883199281919388
1964,0.1223493799684745
1965,0.11465299179408173
1966,0.12724816778176995
1967,0.12895024386191867
1968,0.11882189224124817
1969,0.1404187950128012
1970,0.12132741297924299
1971,0.1083056838427855
1972,0.10739833340272187
1973,0.10072529885967207
1974,0.1257809140618169
1975,0.12392903444116554
1976,0.11108446101391267
1977,0.12256066795878662
1978,0.1100498532874069
1979,0.12257826611557077
1980,0.14132931220589973
1981,0.12270778787729464
1982,0.1399118537435442
1983,0.13863105800234732
1984,0.11278645230947992
1985,0.10139440078258177
1986,0.11990500806579829
1987,0.12934634825743074
1988,0.10948744211683636
1989,0.11002091589407448
1990,0.11843907482623295
1991,0.11376799195143517
1992,0.1210920626340477
1993,0.1108711771220725
1994,0.11152682370551203
1995,0.1254417846891125
1996,0.11246637609085719
1997,0.12390637674631721
1998,0.11533617457058887
1999,0.13056091822932536
2000,0.12384796595949232
2001,0.12059540452705597
2002,0.11916097772155665
2003,0.10405756219532647
2004,0.11406004395943803
2005,0.10911685856831643
2006,0.10432108527116868
2007,0.1235819674071802
2008,0.11645306180333537
2009,0.1079905123752406
2010,0.10651665071685945
2011,0.10190753550944576
2012,0.11417927148757556
2013,0.1256595093596825
2014,0.11030616206967425
2015,0.10924599307052074
2016,0.10393047749331685
2017,0.11029034837911467
2018,0.10623931847334911
2019,0.11781258228079561
2020,0.11810397084428281
2021,0.10046580861648102
2022,0.1092393352445068
2023,0.11666611066271215
2024,0.10833815376927958
2025,0.11121447629913872
2026,0.122045444986975
2027,0.11656336763120745
2028,0.1219447890554568
2029,0.12541440582751384
2030,0.12127440427395797
2031,0.12843971108481367
2032,0.10893137464796376
2033,0.10822606564029957
2034,0.11261549440930163
2035,0.10770138890348302
2036,0.0994878111406059
2037,0.11283071514300347
2038,0.1056763828782139
2039,0.10583408882229672
2040,0.10755261697393292
2041,0.10740792609565708
2042,0.13954146424900926
2043,0.13916042438143505
2044,0.1152810158608546
2045,0.10877297954373177
2046,0.10934264159326079
2047,0.12369268103856845
2048,0.11648492987657977
2049,0.12453267369916954
2050,0.11176626282585855
2051,0.12308951890832032
2052,0.12087219390517312
2053,0.1260110869109501
2054,0.11683433478468686
2055,0.11062275448872994
2056,0.12323857893511869
2057,0.10464045824022916
2058,0.12397516250328511
2059,0.11179041483227392
2060,0.10919124438130634
2061,0.12589769890581826
2062,0.10463398701330073
2063,0.11653137587210582
2064,0.10992110617871975
2065,0.11704175499445602
2066,0.11752316864487733
2067,0.11685842615543796
2068,0.1031860028938566
2069,0.1063206809904449
2070,0.11715971465064756
2071,0.10453610894521237
2072,0.11497601243207145
2073,0.09905561072752711
2074,0.10457132304467598
2075,0.12131206000971062
2076,0.12236714047913055
2077,0.10915034888360897
2078,0.13033344374251432
2079,0.12996293291058292
2080,0.11215697505379596
2081,0.1108413150348222
2082,0.12021048840302084
2083,0.12483806899294903
2084,0.10502153266133296
2085,0.1196137509114793
2086,0.11976865198943187
2087,0.12063114934280117
2088,0.11370845079905578
2089,0.10927565771228998
2090,0.11856881608941539
2091,0.10403666422013613
2092,0.11274009654220973
2093,0.1060769723044448
2094,0.10350530521987611
2095,0.11722218346269375
2096,0.10100455286222942
2097,0.10798409573595968
2098,0.10319194422288014
2099,0.11601384920788849
2100,0.10306461710990367
2101,0.10502236345389937
2102,0.1151032825609668
2103,0.10206952205858566
2104,0.12406291712440165
2105,0.1288747894918003
2106,0.10946415779805896
2107,0.11202017789681118
2108,0.10899696788420465
2109,0.12172332757885518
2110,0.1292075968781321
2111,0.10968049916069578
